TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
9237,846 P-410ALST,Al Stabile Playground Reconstruction,This project will reconstruct Al Stabile Playground.,completed,100,100,100,03/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,04/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,08/01/2022 12:00:00 AM,07/01/2023 12:00:00 AM,,07/01/2023 12:00:00 AM,"$1,241,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,Centreville Street between 133rd Avenue and 103rd Street,Q285,40.677304,-73.835419,Queens
9288,846 P-212ALBE,Albemarle Playground Synthetic Turf Field and Basketball Court Reconstruction,"This project will reconstruct the synthetic turf field, basketball court, and drainage systems in Albemarle Playground.",completed,100,100,100,09/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,07/01/2020 12:00:00 AM,02/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,11/01/2022 12:00:00 AM,"$600,000",James Morris,09/22/2025 12:00:00 AM,"Borough President, City Council",Dahill Road and 12th Avenue,B297,40.645977245544,-73.980714229383,Brooklyn
9857,846 P-309AHAM,Alexander Hamilton Playground Basketball Court Reconstruction,This project will reconstruct the basketball court at Alexander Hamilton Playground.,construction,100,100,86,02/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,09/01/2025 12:00:00 AM,,,"$1,355,000",Steve Simon,09/22/2025 12:00:00 AM,"Borough President, City Council",Hamilton Place between West 140th Street and West 141st Street,M041,40.823125,-73.951123,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,"Hamilton Place, West 140 to West 141 Streets",M041,40.82296,-73.951092,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,East 54 Street between 1 Avenue and 2 Avenue,M130,40.756565,-73.965053,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,"FDR Drive, East 106 to East 107 Streets",M258,40.789188,-73.937897,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,"Park Drive Including Cafe Lawn, Corbin Circle, Cloisters Lawn, Parking Lots",M029,40.860837,-73.932774,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,"West 134 Street, Lenox Terrace Place",M131,40.812828,-73.939319,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,West 135 Street between Lenox Terrace Place and 5 Avenues,M217,40.813694,-73.9387,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,West 117 Street & Morningside Avenue,M056,40.806804,-73.957851,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,"1st Avenue to FDR Drive, East 111 to East 114 Streets",M047,40.793645,-73.936764,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,043,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoral,West 156 Street & St. Nicholas Avenue,M234,40.831673,-73.941749,Manhattan
1317111,846 P-303ASRC,Alfred E. Smith Recreation Center Fitness Room Reconstruction,This project will reconstruct the fitness room in Alfred E. Smith Recreation Center.,completed,100,100,100,01/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,,06/01/2022 12:00:00 AM,09/01/2023 12:00:00 AM,02/01/2024 12:00:00 AM,,12/01/2023 12:00:00 AM,"$571,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,M194,40.710378,-73.997636,Manhattan
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,80 Catherine Street,M194,40.710362,-73.997852,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River",Q004,40.779262,-73.922461,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"5th Avenue - Central Park West, 59-110 Streets",M010,40.796489,-73.954551,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Fulton Avenue, Crotona Park North, South, East",X010,40.839463,-73.897933,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Grand Central Parkway, Van Wyck Expressway",Q099,40.751776,-73.837508,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Myrtle Avenue, Union Turnpike, Park Lane South",Q015,40.700888,-73.858331,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,128 Pitt Street,M033,40.719554,-73.981065,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"West 134 Street, Lenox Terrace Place",M131,40.812734,-73.939297,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Paul Ave. - Goulden Ave. bet Bedford Par,X136,40.876077,-73.892065,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"West 155th & Dyckman Streets, Edgecombe & Amsterdam Avenues",M037,40.842289,-73.932573,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,85 Bradhurst Avenue,M014,40.824411,-73.942391,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Marcy Av & Kosciuszko St, Dekalb & Nostrand",B351,40.691196,-73.949263,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Queens Boulevard between 62 Avenue & 62 Road,Q401,40.73189,-73.865466,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Murray Hulbert Avenue between Victory Boulevard and Hannah Street,R043,40.63738,-74.074708,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Prospect Park West, Flatbush, Parkside, Ocean Avenues",B073,40.661616,-73.972619,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Otsego, Bay, Hicks, Lorraine, Court, Halleck Streets",B126,40.672703,-74.003881,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Jerome Avenue, McClellan Street, River Avenue, East 164 Street",X034,40.831638,-73.9247,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Jerome Ave., E. 193 St., Creston Ave., E",X044,40.864622,-73.89914,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"41 Street, 44 Street, between 5 Avenue and 7 Avenue",B087,40.648105,-74.00383,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"1st Avenue to FDR Drive, East 111 to East 114 Streets",M047,40.793557,-73.93659,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,626,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Carmine Street and Clarkson Street, 7 Avenue",M103,40.72958,-74.005481,"Manhattan, Queens, BronxBrooklyn, Staten Island"
10777,846 P-3ALSMTH,Alfred E. Smith Playground Recreation Center Window Reconstruction,This project will reconstruct the windows at Alfred E. Smith Playground Recreation Center.,design,5,0,0,09/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,,,,,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"80 Catherine Street, New York NY 10038",M194,40.818909,-73.920016,Manhattan
1021111,846 SANDY5-25,Alice Austen Park Buono Beach Paths and Rails Reconstruction,This project will reconstruct  timber barrier rail and paths damaged from Hurricane Sandy and install new curbs at Buono Beach in Alice Austen Park.,completed,100,100,100,09/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,02/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,,07/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,"$130,000",Joseph Homsey,09/22/2025 12:00:00 AM,"Mayoral, Federal",,R117,40.615006,-74.062938,Staten Island
3649,846 P-501BRE1,Alice Austen Park McFarlane-Bredt House Reconstruction,This project will reconstruct clapboard siding and structural portions of the McFarlane-Bredt House located in Alice Austen Park.,completed,100,100,100,04/01/2010 12:00:00 AM,,,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,,01/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,"$513,000",Joseph Homsey,09/22/2025 12:00:00 AM,"City Council, State",,R117,40.615102,-74.062998,Staten Island
